id,address_id,warehouse_id,max_loading_weight,max_loading_volume
5638,5330,5330,437060,4370600
5153,5331,5331,7463400,74634000
4725,5332,5332,437224,4372240
5484,5333,5333,437306,4373060
5154,5334,5334,2085594,20855940
5027,5335,5335,8157215,81572150
5028,5336,5336,6147072,61470720
4726,5337,5337,3324951,33249510
5029,5338,5338,2204594,22045940
5267,5339,5339,624663,6246630
4842,5340,5340,2184060,21840600
5364,5341,5341,523418,5234180
4727,5342,5342,902798,9027980
5365,5343,5343,1645644,16456440
4728,5344,5344,448896,4488960
5366,5345,5345,1004860,10048600
4729,5346,5346,2934954,29349540
5030,5347,5347,10105830,101058300
5268,5348,5348,438536,4385360
4730,5349,5349,438618,4386180
5367,5350,5350,1760150,17601500
5269,5351,5351,936425,9364250
4843,5352,5352,2633184,26331840
5485,5353,5353,3045857,30458570
5270,5354,5354,390842,3908420
4844,5355,5355,439110,4391100
4731,5356,5356,7578740,75787400
5271,5357,5357,5876629,58766290
5155,5358,5358,48222,482220
5639,5359,5359,8049218,80492180
4732,5360,5360,1779520,17795200
5368,5361,5361,4154775,41547750
5156,5362,5362,7061754,70617540
5486,5363,5363,3056910,30569100
5487,5364,5364,2644452,26444520
5031,5365,5365,1840195,18401950
5272,5366,5366,944416,9444160
5157,5367,5367,542067,5420670
5488,5368,5368,6795888,67958880
5273,5369,5369,542269,5422690
5640,5370,5370,3060900,30609000
5274,5371,5371,1879850,18798500
5641,5372,5372,440504,4405040
5489,5373,5373,1020870,10208700
5369,5374,5374,1450980,14509800
5642,5375,5375,11024125,110241250
5275,5376,5376,1661184,16611840
5032,5377,5377,5140412,51404120
5370,5378,5378,9578218,95782180
5276,5379,5379,441078,4410780
4733,5380,5380,4433120,44331200
5277,5381,5381,2900359,29003590
4734,5382,5382,5392764,53927640
5158,5383,5383,91511,915110
4735,5384,5384,2094376,20943760
4736,5385,5385,5756565,57565650
5159,5386,5386,7648120,76481200
5490,5387,5387,1389846,13898460
5491,5388,5388,1131480,11314800
5643,5389,5389,1390362,13903620
5371,5390,5390,6473390,64733900
5372,5391,5391,911079,9110790
5644,5392,5392,2647472,26474720
4845,5393,5393,1456110,14561100
5645,5394,5394,1871718,18717180
5160,5395,5395,442390,4423900
5492,5396,5396,550392,5503920
5278,5397,5397,2698500,26985000
5646,5398,5398,442636,4426360
5033,5399,5399,2218989,22189890
5647,5400,5400,518400,5184000
5279,5401,5401,9295121,92951210
5161,5402,5402,2701000,27010000
5034,5403,5403,1853229,18532290
4846,5404,5404,6738788,67387880
4737,5405,5405,443210,4432100
5035,5406,5406,1313658,13136580
5280,5407,5407,454188,4541880
5493,5408,5408,2860832,28608320
5036,5409,5409,3396852,33968520
5648,5410,5410,5339670,53396700
4847,5411,5411,443702,4437020
4738,5412,5412,600732,6007320
4739,5413,5413,4817570,48175700
5649,5414,5414,5262408,52624080
5373,5415,5415,6400530,64005300
5374,5416,5416,471192,4711920
4740,5417,5417,2302225,23022250
5281,5418,5418,1099854,10998540
4848,5419,5419,1473968,14739680
4741,5420,5420,2222200,22222000
5375,5421,5421,9611433,96114330
4849,5422,5422,1794682,17946820
5494,5423,5423,92191,921910
5376,5424,5424,477312,4773120
5495,5425,5425,1415925,14159250
5162,5426,5426,444932,4449320
4742,5427,5427,5513832,55138320
4850,5428,5428,1020464,10204640
4851,5429,5429,917501,9175010
4743,5430,5430,602730,6027300
5282,5431,5431,6902801,69028010
5650,5432,5432,4791024,47910240
4744,5433,5433,972507,9725070
4745,5434,5434,3129984,31299840
5163,5435,5435,6516565,65165650
5377,5436,5436,2217888,22178880
5496,5437,5437,1864891,18648910
5651,5438,5438,8853064,88530640
4852,5439,5439,7261065,72610650
4853,5440,5440,141440,1414400
4746,5441,5441,533218,5332180
4854,5442,5442,489780,4897800
4747,5443,5443,1034170,10341700
5378,5444,5444,1567872,15678720
5379,5445,5445,920205,9202050
4748,5446,5446,1857086,18570860
5037,5447,5447,2113436,21134360
5164,5448,5448,637416,6374160
5283,5449,5449,2261335,22613350
5497,5450,5450,1793050,17930500
5498,5451,5451,861258,8612580
5380,5452,5452,9192072,91920720
4855,5453,5453,2252089,22520890
5652,5454,5454,1036260,10362600
5284,5455,5455,921895,9218950
5038,5456,5456,3109920,31099200
5381,5457,5457,534786,5347860
5165,5458,5458,704082,7040820
5039,5459,5459,9782528,97825280
5285,5460,5460,2080260,20802600
5286,5461,5461,8191500,81915000
5166,5462,5462,3113340,31133400
5167,5463,5463,2633166,26331660
5168,5464,5464,4693576,46935760
5499,5465,5465,617545,6175450
5040,5466,5466,2317584,23175840
5653,5467,5467,448294,4482940
5500,5468,5468,924092,9240920
5382,5469,5469,962544,9625440
5287,5470,5470,12187160,121871600
5169,5471,5471,924599,9245990
5383,5472,5472,1083456,10834560
5288,5473,5473,5379959,53799590
5041,5474,5474,1872108,18721080
5289,5475,5475,5568075,55680750
5384,5476,5476,2727048,27270480
5385,5477,5477,2355110,23551100
4749,5478,5478,449196,4491960
4750,5479,5479,925951,9259510
4856,5480,5480,6307480,63074800
5501,5481,5481,487809,4878090
4751,5482,5482,981278,9812780
4857,5483,5483,2248030,22480300
5042,5484,5484,449688,4496880
4858,5485,5485,6889160,68891600
4859,5486,5486,449852,4498520
4752,5487,5487,2776422,27764220
5386,5488,5488,2239104,22391040
4753,5489,5489,7755957,77559570
5387,5490,5490,5885280,58852800
4860,5491,5491,1383732,13837320
5290,5492,5492,6854016,68540160
5043,5493,5493,3191433,31914330
5654,5494,5494,1131764,11317640
5388,5495,5495,3132150,31321500
5389,5496,5496,978288,9782880
4861,5497,5497,2259267,22592670
5390,5498,5498,1006134,10061340
5502,5499,5499,3134430,31344300
5503,5500,5500,1908500,19085000
4862,5501,5501,2304919,23049190
4754,5502,5502,2712486,27124860
4863,5503,5503,9910903,99109030
5170,5504,5504,451328,4513280
5171,5505,5505,1420290,14202900
5172,5506,5506,451492,4514920
5044,5507,5507,3138990,31389900
5173,5508,5508,1233792,12337920
5045,5509,5509,7899906,78999060
4755,5510,5510,8226430,82264300
5174,5511,5511,308616,3086160
4864,5512,5512,9965696,99656960
4756,5513,5513,1913011,19130110
5291,5514,5514,12345846,123458460
5504,5515,5515,3204215,32042150
5175,5516,5516,2267076,22670760
5292,5517,5517,8380323,83803230
5505,5518,5518,2251344,22513440
5506,5519,5519,220760,2207600
5391,5520,5520,7821840,78218400
5046,5521,5521,1832972,18329720
5507,5522,5522,933218,9332180
4865,5523,5523,2341752,23417520
4866,5524,5524,104956,1049560
5176,5525,5525,453050,4530500
5177,5526,5526,453132,4531320
4757,5527,5527,5211961,52119610
5047,5528,5528,121616,1216160
5048,5529,5529,453378,4533780
5293,5530,5530,2162230,21622300
5508,5531,5531,1393812,13938120
5655,5532,5532,6007752,60077520
5392,5533,5533,3209140,32091400
5656,5534,5534,4034286,40342860
5657,5535,5535,559035,5590350
5178,5536,5536,2031712,20317120
5294,5537,5537,564774,5647740
5295,5538,5538,1899534,18995340
5509,5539,5539,4010236,40102360
5049,5540,5540,454280,4542800
5393,5541,5541,2947812,29478120
5510,5542,5542,2349808,23498080
5296,5543,5543,5559629,55596290
5394,5544,5544,454608,4546080
4867,5545,5545,2622785,26227850
4868,5546,5546,3033662,30336620
4869,5547,5547,2263176,22631760
5179,5548,5548,233016,2330160
5297,5549,5549,1903307,19033070
5395,5550,5550,2275500,22755000
5658,5551,5551,593957,5939570
5180,5552,5552,1143712,11437120
5050,5553,5553,1754748,17547480
5298,5554,5554,938626,9386260
4870,5555,5555,938795,9387950
5299,5556,5556,561156,5611560
5051,5557,5557,9824776,98247760
5181,5558,5558,1906394,19063940
5511,5559,5559,7827072,78270720
5396,5560,5560,561560,5615600
5182,5561,5561,939809,9398090
5397,5562,5562,2308230,23082300
5398,5563,5563,8628213,86282130
5399,5564,5564,1452204,14522040
5052,5565,5565,534240,5342400
5053,5566,5566,940654,9406540
5400,5567,5567,5249681,52496810
5183,5568,5568,1453248,14532480
5401,5569,5569,5112342,51123420
5300,5570,5570,456740,4567400
5512,5571,5571,1910853,19108530
5659,5572,5572,2117360,21173600
4758,5573,5573,3237913,32379130
5184,5574,5574,568548,5685480
5301,5575,5575,546350,5463500
5185,5576,5576,1059440,10594400
5660,5577,5577,1528098,15280980
5302,5578,5578,998462,9984620
5303,5579,5579,3157714,31577140
4759,5580,5580,3180600,31806000
5513,5581,5581,1049228,10492280
4760,5582,5582,2712852,27128520
5661,5583,5583,2411856,24118560
5304,5584,5584,6505360,65053600
5305,5585,5585,999715,9997150
5054,5586,5586,564186,5641860
4761,5587,5587,1441446,14414460
5402,5588,5588,2235200,22352000
4871,5589,5589,4666815,46668150
5306,5590,5590,5690620,56906200
5514,5591,5591,575873,5758730
5055,5592,5592,536832,5368320
4762,5593,5593,458626,4586260
4872,5594,5594,2920068,29200680
5307,5595,5595,8129535,81295350
5403,5596,5596,2831576,28315760
4763,5597,5597,1393653,13936530
5308,5598,5598,50382,503820
5309,5599,5599,3588959,35889590
5404,5600,5600,655200,6552000
5662,5601,5601,946569,9465690
4764,5602,5602,1725416,17254160
5405,5603,5603,9446658,94466580
5515,5604,5604,459528,4595280
5056,5605,5605,56050,560500
5406,5606,5606,958626,9586260
4873,5607,5607,947583,9475830
5057,5608,5608,549584,5495840
5186,5609,5609,1514430,15144300
5058,5610,5610,1458600,14586000
4874,5611,5611,4567354,45673540
5663,5612,5612,5735464,57354640
5310,5613,5613,9721716,97217160
5664,5614,5614,9981692,99816920
4875,5615,5615,7462335,74623350
5311,5616,5616,9502272,95022720
4876,5617,5617,831316,8313160
4765,5618,5618,1084274,10842740
4877,5619,5619,2292552,22925520
4766,5620,5620,95540,955400
5059,5621,5621,5221909,52219090
5060,5622,5622,2383728,23837280
5061,5623,5623,1923066,19230660
4767,5624,5624,5303432,53034320
5062,5625,5625,1518750,15187500
5063,5626,5626,2312286,23122860
4878,5627,5627,3353692,33536920
4768,5628,5628,3196704,31967040
4879,5629,5629,5724693,57246930
4769,5630,5630,2471570,24715700
5312,5631,5631,8029806,80298060
4770,5632,5632,3266560,32665600
5665,5633,5633,540768,5407680
5516,5634,5634,878904,8789040
5064,5635,5635,2315985,23159850
4771,5636,5636,5331656,53316560
4772,5637,5637,952653,9526530
5517,5638,5638,1398224,13982240
5187,5639,5639,3270620,32706200
5666,5640,5640,2932800,29328000
5188,5641,5641,626151,6261510
5407,5642,5642,3283644,32836440
4880,5643,5643,1924263,19242630
5189,5644,5644,2855864,28558640
5408,5645,5645,2421705,24217050
4773,5646,5646,4991064,49910640
4881,5647,5647,237174,2371740
4882,5648,5648,3089456,30894560
5518,5649,5649,954681,9546810
4883,5650,5650,768400,7684000
5190,5651,5651,96067,960670
4884,5652,5652,463464,4634640
5519,5653,5653,542688,5426880
5313,5654,5654,322278,3222780
5191,5655,5655,723840,7238400
5192,5656,5656,79184,791840
5667,5657,5657,5096957,50969570
4885,5658,5658,1391868,13918680
5193,5659,5659,1963673,19636730
5314,5660,5660,1058420,10584200
5409,5661,5661,1930401,19304010
5668,5662,5662,3142410,31424100
5194,5663,5663,2310504,23105040
5410,5664,5664,957216,9572160
5195,5665,5665,555170,5551700
5065,5666,5666,464612,4646120
5066,5667,5667,1360080,13600800
5067,5668,5668,464776,4647760
